代码,名称,最新价,涨跌幅,成交量,成交额,最高,最低,今开,昨收,总市值,流通市值,换手率,净利润同比增长率
002188,中天服务,6.32,-1.4,117528.0,74092690.54,6.43,6.21,6.43,6.41,2067296420.0,1626534204.0,4.57,642.28
605567,春雪食品,10.5,-3.4,60603.0,63901776.0,10.9,10.41,10.8,10.87,2100000000.0,2100000000.0,3.03,383.98
300500,启迪设计,10.68,0.47,42621.0,45520232.95,11.01,10.52,10.97,10.63,1858051601.0,1789946159.0,2.54,354.7
600778,友好集团,6.24,-1.11,79798.0,49447946.0,6.32,6.08,6.32,6.31,1943706036.0,1941980864.0,2.56,316.27
688329,艾隆科技,20.93,-1.6,19306.0,40689331.0,21.46,20.82,21.27,21.27,1615796000.0,1615796000.0,2.5,185.5256539009
603272,联翔股份,20.08,-10.0,141195.0,288832314.0,21.18,20.08,21.08,22.31,2080830160.0,2080830160.0,13.63,128.0631674229
688565,力源科技,12.39,-1.35,28265.0,34810452.0,12.66,12.16,12.6,12.56,1855154700.0,1855154700.0,1.89,118.8801473289
300334,津膜科技,7.13,-1.52,54190.0,38849808.48,7.29,7.1,7.27,7.24,2153725988.0,2153472196.0,1.79,111.28
301037,保立佳,14.87,-0.73,14396.0,21409593.66,15.05,14.69,15.01,14.98,2067401171.0,1011127063.0,2.12,110.21
002524,光正眼科,4.05,-0.25,152902.0,61835076.0,4.08,3.99,4.04,4.06,2087092875.0,2068972162.0,2.99,100.83
688021,奥福科技,23.64,-0.55,18247.0,43001626.0,23.92,23.11,23.92,23.77,1806420270.0,1806420270.0,2.39,99.7554184743
300929,华骐环保,12.56,-0.08,27316.0,34177050.4,12.7,12.36,12.59,12.57,1659589927.0,1591946791.0,2.16,84.98
300013,新宁物流,3.71,-1.07,98980.0,36735957.7,3.75,3.69,3.74,3.75,2071511497.0,1654517362.0,2.22,84.09
603879,永悦科技,5.54,-3.82,133263.0,74543444.0,5.73,5.52,5.71,5.76,1990768198.0,1990768198.0,3.71,66.9054687697
002719,麦趣尔,8.12,-1.22,55535.0,45346120.08,8.26,8.1,8.22,8.22,1414012391.0,1314312091.0,3.43,61.95
688096,京源环保,8.07,-1.71,38490.0,31165591.0,8.27,8.0,8.24,8.21,1904880673.0,1904880673.0,1.63,61.05
002910,庄园牧场,10.71,0.94,37690.0,40169888.0,10.79,10.5,10.63,10.61,2094226406.0,1832073485.0,2.2,59.08
688681,科汇股份,18.71,-2.45,16737.0,31627086.0,19.35,18.7,19.19,19.18,1958375700.0,1958375700.0,1.6,53.71
000663,永安林业,6.32,-0.32,71329.0,45101377.0,6.38,6.26,6.36,6.34,2127842431.0,1935823559.0,2.33,49.45
600119,长江投资,5.9,-2.32,57997.0,34372755.0,6.06,5.85,6.03,6.04,2155095183.0,2155095183.0,1.59,47.854436936
600561,江西长运,6.67,-0.45,49857.0,33306166.0,6.75,6.57,6.7,6.7,1897460256.0,1897460256.0,1.75,45.32
300556,丝路视觉,17.64,-1.45,26037.0,46101770.0,17.95,17.56,17.93,17.9,2144412121.0,1914054642.0,2.4,43.36
688004,博汇科技,21.8,-3.02,15384.0,33851924.0,22.48,21.73,22.38,22.48,1745918400.0,1745918400.0,1.92,41.4321729026
300295,三六五网,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.67,2023178328.0,1787804765.0,0.0,40.57
301167,建研设计,16.53,-1.2,20158.0,33341737.56,16.81,16.4,16.76,16.73,1851360000.0,1173012952.0,2.84,39.36
300886,华业香料,29.21,-2.01,9493.0,27921014.06,29.87,29.17,29.87,29.81,2184849580.0,1274908423.0,2.17,36.79
300923,研奥股份,27.41,-1.62,9071.0,24929074.14,27.98,27.25,27.98,27.86,2154426000.0,2096001585.0,1.19,36.77
600455,博通股份,25.27,-1.33,11939.0,30283149.0,25.69,25.18,25.62,25.61,1578313660.0,1578313660.0,1.91,36.43
002856,美芝股份,11.85,-0.42,54602.0,65062737.9,12.24,11.71,12.14,11.9,1603456775.0,1468267650.0,4.41,26.79
300640,德艺文创,6.81,-1.73,68256.0,46755536.0,6.93,6.79,6.93,6.93,2117865238.0,1503301575.0,3.09,26.25
